분류번호,위험물유형,수집날짜,위도,경도,노드링크,시작노드,끝노드,도로명주소,데이터 기준일자
1179,노면표시훼손,2021-10-10 04:04,37.4027244,126.9549442,2090013502,2090006200,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
1180,노면표시훼손,2021-10-10 04:37,37.40580527,126.8865435,2080042701,2080015900,2080015901,경기도 안양시 만안구 오리로,2021-12-17
1181,노면표시훼손,2021-10-10 04:37,37.40580527,126.8865435,2080042701,2080015900,2080015901,경기도 안양시 만안구 오리로,2021-12-17
1182,노면표시훼손,2021-10-10 04:37,37.40580527,126.8865435,2080042701,2080015900,2080015901,경기도 안양시 만안구 오리로,2021-12-17
1183,노면표시훼손,2021-10-10 06:15,37.37238455,126.9649158,2090016700,2090000900,2260005700,경기도 안양시 동안구 모락로,2021-12-17
1184,노면표시훼손,2021-10-10 08:36,37.38647399,126.9336793,2080011400,2080004800,2080005100,경기도 안양시 만안구 문예로,2021-12-17
1185,노면표시훼손,2021-10-10 23:21,37.39766321,126.9769821,2090012404,2090003902,2090003904,경기도 안양시 동안구 흥안대로,2021-12-17
1186,노면표시훼손,2021-10-10 23:40,37.39495163,126.918235,2080023300,2080009000,2080009500,경기도 안양시 만안구 삼덕로,2021-12-17
1187,노면표시훼손,2021-10-10 23:48,37.38845005,126.9712207,2090042300,2090002401,2090013900,경기도 안양시 동안구 귀인로,2021-12-17
1188,노면표시훼손,2021-10-11 00:05,37.38901305,126.948163,2090041800,2090013800,2090002700,경기도 안양시 동안구 시민대로,2021-12-17
1189,노면표시훼손,2021-10-11 00:05,37.38901305,126.948163,2090041800,2090013800,2090002700,경기도 안양시 동안구 시민대로,2021-12-17
1190,노면표시훼손,2021-10-11 00:11,37.38230408,126.9306046,2080007900,2080003500,2080004100,경기도 안양시 만안구 성결대학로,2021-12-17
1191,노면표시훼손,2021-10-11 01:18,37.36660549,126.9582414,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
1192,노면표시훼손,2021-10-11 01:41,37.41805687,126.919019,2080054600,2080001700,2080021500,경기도 안양시 만안구 예술공원로,2021-12-17
1193,노면표시훼손,2021-10-11 02:22,37.37144393,126.961837,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
1194,노면표시훼손,2021-10-11 02:22,37.37144393,126.961837,2090002001,2090000600,2090000801,경기도 안양시 동안구 흥안대로,2021-12-17
1195,노면표시훼손,2021-10-11 03:18,37.38833783,126.9711313,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
1196,노면표시훼손,2021-10-11 03:18,37.38833783,126.9711313,2090042200,2090013900,2090002401,경기도 안양시 동안구 귀인로,2021-12-17
1197,노면표시훼손,2021-10-11 04:15,37.40320921,126.9747742,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1198,노면표시훼손,2021-10-11 04:15,37.40320921,126.9747742,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1199,노면표시훼손,2021-10-11 05:33,37.36585613,126.958497,2090000201,2090000100,2090000102,경기도 안양시 동안구 경수대로,2021-12-17
1200,노면표시훼손,2021-10-11 06:44,37.38918009,126.9623894,2090039600,2090013300,2090014400,경기도 안양시 동안구 관평로,2021-12-17
1201,노면표시훼손,2021-10-11 07:34,37.38022726,126.9721701,2090181600,2260005800,2090010300,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
1202,노면표시훼손,2021-10-11 07:34,37.38022726,126.9721701,2090181600,2260005800,2090010300,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
1203,노면표시훼손,2021-10-11 08:03,37.40125004,126.9775401,2090012501,2090006000,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
1204,노면표시훼손,2021-10-11 08:44,37.38969735,126.9099137,2080014400,2080005800,2080007100,경기도 안양시 만안구 병목안로,2021-12-17
1205,노면표시훼손,2021-10-11 08:44,37.38969735,126.9099137,2080014400,2080005800,2080007100,경기도 안양시 만안구 병목안로,2021-12-17
1206,노면표시훼손,2021-10-11 23:12,37.37154087,126.9617736,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1207,노면표시훼손,2021-10-11 23:12,37.37154087,126.9617736,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1208,노면표시훼손,2021-10-11 23:12,37.37154087,126.9617736,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1209,노면표시훼손,2021-10-11 23:12,37.37154087,126.9617736,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1210,노면표시훼손,2021-10-11 23:52,37.39593802,126.9685948,2090062202,2090019101,2090019500,경기도 안양시 동안구 시민대로,2021-12-17
1211,노면표시훼손,2021-10-11 23:52,37.39593802,126.9685948,2090062202,2090019101,2090019500,경기도 안양시 동안구 시민대로,2021-12-17
1212,노면표시훼손,2021-10-11 23:58,37.40319428,126.9747063,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1213,노면표시훼손,2021-10-11 23:58,37.40319428,126.9747063,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1214,노면표시훼손,2021-10-12 00:01,37.38964633,126.9425967,2090045100,2090014600,2090014500,경기도 안양시 동안구 전파로,2021-12-17
1215,노면표시훼손,2021-10-12 00:08,37.38755327,126.9350864,2080011300,2080006800,2080004700,경기도 안양시 만안구 덕천로,2021-12-17
1216,노면표시훼손,2021-10-12 00:22,37.40178617,126.950444,2090013601,2090005900,2090005901,경기도 안양시 동안구 관악대로,2021-12-17
1217,노면표시훼손,2021-10-12 00:51,37.39442672,126.918839,2080023200,2080009500,2080009000,경기도 안양시 만안구 삼덕로,2021-12-17
1218,노면표시훼손,2021-10-12 00:51,37.39442672,126.918839,2080023200,2080009500,2080009000,경기도 안양시 만안구 삼덕로,2021-12-17
1219,노면표시훼손,2021-10-12 01:01,37.37779748,126.9410975,2080006900,2250020600,2080003000,경기도 안양시 만안구 엘에스로,2021-12-17
1220,노면표시훼손,2021-10-12 01:24,37.38372996,126.954889,2090034900,2090013200,2090011800,경기도 안양시 동안구 동안로,2021-12-17
1221,노면표시훼손,2021-10-12 02:02,37.3924486,126.9605762,2090052600,2090016400,2090016800,경기도 안양시 동안구 관평로,2021-12-17
1222,노면표시훼손,2021-10-12 02:13,37.40573834,126.94999,2090085800,2090025300,2090025900,경기도 안양시 동안구 평촌대로,2021-12-17
1223,노면표시훼손,2021-10-12 02:13,37.40573834,126.94999,2090085800,2090025300,2090025900,경기도 안양시 동안구 평촌대로,2021-12-17
1224,노면표시훼손,2021-10-12 02:13,37.40573834,126.94999,2090085800,2090025300,2090025900,경기도 안양시 동안구 평촌대로,2021-12-17
1225,노면표시훼손,2021-10-12 02:13,37.40573834,126.94999,2090085800,2090025300,2090025900,경기도 안양시 동안구 평촌대로,2021-12-17
1226,노면표시훼손,2021-10-12 02:13,37.40573834,126.94999,2090085800,2090025300,2090025900,경기도 안양시 동안구 평촌대로,2021-12-17
1227,노면표시훼손,2021-10-12 02:13,37.39717343,126.9163321,2080029100,2080011300,2080011700,경기도 안양시 만안구 삼덕로,2021-12-17
1228,노면표시훼손,2021-10-12 02:25,37.36655616,126.9582491,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
1229,노면표시훼손,2021-10-12 02:34,37.39769892,126.9173998,2080029200,2080011300,2080011900,경기도 안양시 만안구 병목안로,2021-12-17
1230,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1231,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1232,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1233,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1234,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1235,노면표시훼손,2021-10-12 02:37,37.39937551,126.945004,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1236,노면표시훼손,2021-10-12 03:30,37.40674512,126.9147403,2080040300,2080016900,2080015200,경기도 안양시 만안구 안양로,2021-12-17
1237,노면표시훼손,2021-10-12 03:34,37.38435025,126.9545477,2090034900,2090013200,2090011800,경기도 안양시 동안구 동안로,2021-12-17
1238,노면표시훼손,2021-10-12 04:47,37.37114827,126.9608887,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1239,노면표시훼손,2021-10-12 04:47,37.37114827,126.9608887,2090001901,2090000801,2090000600,경기도 안양시 동안구 흥안대로,2021-12-17
1240,노면표시훼손,2021-10-12 05:31,37.37644948,126.9627213,2090020000,2090008700,2090007700,경기도 안양시 동안구 평촌대로,2021-12-17
1241,노면표시훼손,2021-10-12 05:58,37.40051026,126.9298288,2090070800,2090005801,2090005501,경기도 안양시 동안구 비산로,2021-12-17
1242,노면표시훼손,2021-10-12 05:59,37.39469837,126.9171858,2080023500,2080009500,2080009100,경기도 안양시 만안구 장내로,2021-12-17
1243,노면표시훼손,2021-10-12 07:23,37.38579842,126.9726238,2090005000,2090002100,2090002400,경기도 안양시 동안구 흥안대로,2021-12-17
1244,노면표시훼손,2021-10-12 22:16,37.38553007,126.9358958,2080157000,2080004700,2080004701,경기도 안양시 만안구 덕천로48번길,2021-12-17
1245,노면표시훼손,2021-10-12 22:16,37.38553007,126.9358958,2080157000,2080004700,2080004701,경기도 안양시 만안구 덕천로48번길,2021-12-17
1246,노면표시훼손,2021-10-13 00:20,37.38328902,126.9356029,2080008800,2080003900,2080003800,경기도 안양시 만안구 시민대로,2021-12-17
1247,노면표시훼손,2021-10-13 00:20,37.38328902,126.9356029,2080008800,2080003900,2080003800,경기도 안양시 만안구 시민대로,2021-12-17
1248,노면표시훼손,2021-10-13 00:20,37.38328902,126.9356029,2080008800,2080003900,2080003800,경기도 안양시 만안구 시민대로,2021-12-17
1249,노면표시훼손,2021-10-13 00:20,37.38343373,126.9346442,2080009100,2080004100,2080003900,경기도 안양시 만안구 시민대로,2021-12-17
1250,노면표시훼손,2021-10-13 00:56,37.39491359,126.9178404,2080023400,2080009100,2080009500,경기도 안양시 만안구 장내로,2021-12-17
1251,노면표시훼손,2021-10-13 00:59,37.37211573,126.9488307,2090172100,2090036200,2090054000,경기도 안양시 동안구 엘에스로116번길,2021-12-17
1252,노면표시훼손,2021-10-13 00:59,37.37211573,126.9488307,2090172100,2090036200,2090054000,경기도 안양시 동안구 엘에스로116번길,2021-12-17
1253,노면표시훼손,2021-10-13 01:01,37.3691479,126.9532446,2090015900,2090000400,2090006800,경기도 안양시 동안구 엘에스로,2021-12-17
1254,노면표시훼손,2021-10-13 23:47,37.38035395,126.9715383,2090184201,2090001600,2090058501,경기도 안양시 동안구 흥안대로,2021-12-17
1255,노면표시훼손,2021-10-13 23:47,37.38035395,126.9715383,2090184201,2090001600,2090058501,경기도 안양시 동안구 흥안대로,2021-12-17
1256,노면표시훼손,2021-10-13 23:55,37.39503156,126.9180643,2080024700,2080009500,2080010700,경기도 안양시 만안구 장내로,2021-12-17
1257,노면표시훼손,2021-10-13 23:55,37.39503156,126.9180643,2080024700,2080009500,2080010700,경기도 안양시 만안구 장내로,2021-12-17
1258,노면표시훼손,2021-10-13 23:55,37.39503156,126.9180643,2080024700,2080009500,2080010700,경기도 안양시 만안구 장내로,2021-12-17
1259,노면표시훼손,2021-10-14 00:06,37.38154662,126.9358772,2080006700,2080004100,2250020400,경기도 안양시 만안구 안양로,2021-12-17
1260,노면표시훼손,2021-10-14 02:38,37.40413318,126.9732995,2090014400,2090052900,2090006300,경기도 안양시 동안구 관악대로,2021-12-17
1261,노면표시훼손,2021-10-14 02:38,37.40320188,126.9747409,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1262,노면표시훼손,2021-10-14 02:38,37.40320188,126.9747409,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1263,노면표시훼손,2021-10-14 02:38,37.40320188,126.9747409,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1264,노면표시훼손,2021-10-14 03:24,37.39767091,126.9768279,2090012305,2090003904,2090003902,경기도 안양시 동안구 흥안대로,2021-12-17
1265,노면표시훼손,2021-10-14 03:48,37.37688749,126.9404701,2080006700,2080004100,2250020400,경기도 안양시 만안구 안양로,2021-12-17
1266,노면표시훼손,2021-10-14 03:48,37.37688749,126.9404701,2080006700,2080004100,2250020400,경기도 안양시 만안구 안양로,2021-12-17
1267,노면표시훼손,2021-10-14 05:26,37.37699394,126.9405519,2080006800,2250020400,2080004100,경기도 안양시 만안구 안양로,2021-12-17
1268,노면표시훼손,2021-10-14 05:26,37.37699394,126.9405519,2080006800,2250020400,2080004100,경기도 안양시 만안구 안양로,2021-12-17
1269,노면표시훼손,2021-10-14 06:49,37.40010778,126.9766218,2090181000,2090057700,2090003904,경기도 안양시 동안구 흥안대로517번길,2021-12-17
1270,노면표시훼손,2021-10-14 06:49,37.40010778,126.9766218,2090181000,2090057700,2090003904,경기도 안양시 동안구 흥안대로517번길,2021-12-17
1271,노면표시훼손,2021-10-14 23:32,37.37807064,126.962057,2090019900,2090007700,2090008700,경기도 안양시 동안구 평촌대로,2021-12-17
1272,노면표시훼손,2021-10-14 23:34,37.38103257,126.9622256,2090181700,2090001700,2260005800,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
1273,노면표시훼손,2021-10-15 00:14,37.40383934,126.9610404,2090014102,2090006500,2090006201,경기도 안양시 동안구 관악대로,2021-12-17
1274,노면표시훼손,2021-10-15 00:24,37.38517848,126.9597705,2090037800,2090012800,2090013000,경기도 안양시 동안구 귀인로,2021-12-17
1275,노면표시훼손,2021-10-15 03:41,37.37817433,126.9620267,2090019900,2090007700,2090008700,경기도 안양시 동안구 평촌대로,2021-12-17
1276,노면표시훼손,2021-10-15 04:33,37.39937367,126.9450042,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1277,노면표시훼손,2021-10-15 04:33,37.39937367,126.9450042,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1278,노면표시훼손,2021-10-15 04:33,37.39937367,126.9450042,2090071200,2090005600,2090022100,경기도 안양시 동안구 동안로,2021-12-17
1279,노면표시훼손,2021-10-15 04:50,37.4031919,126.9746955,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1280,노면표시훼손,2021-10-15 04:50,37.4031919,126.9746955,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1281,노면표시훼손,2021-10-15 04:50,37.4031919,126.9746955,2090081300,2090023800,2090006300,경기도 안양시 동안구 벌말로,2021-12-17
1282,노면표시훼손,2021-10-15 06:14,37.40010528,126.9788152,2090012602,2090006002,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
1283,노면표시훼손,2021-10-15 06:14,37.40010528,126.9788152,2090012602,2090006002,2090006001,경기도 안양시 동안구 안양판교로,2021-12-17
1284,노면표시훼손,2021-10-15 06:30,37.39304509,126.9307486,2080019000,2080008100,2080007500,경기도 안양시 만안구 만안로,2021-12-17
